PartNumber,ParentPartNumber,Type,ListPrice,ParentGroupIdentifier,Sequence,Language_ID,Name,ShortDescription,LongDescription,IPSID,Buyable,Available,Published,Keyword,StartDate,Delete
0095767868,P000202909,Item,44.0000,52-53-64,1,-1,Dockers® Shadow Stitch Bermuda Shorts,,"Enjoy the relaxed styling offered in these bermuda shorts by Dockers featuring a flat front design, front slash pockets and back welt pockets with button loop closure.  International Shipping Prohibited.",109-9274-5399-01,1,1,1,,2012-03-22 00:00:00,0
0095765260,P000203638,Item,44.0000,52-53-64,53,-1,Gloria Vanderbilt Amanda Denim Bermuda Belt Shorts,,"Amanda Bermuda shorts by Gloria Vanderbilt sit at the waist and offer the same comfortable fit as your favorite Amanda stretch jeans. These shorts feature a tab cuffed hemline, five pocket design, and come with a D-ring belt.",110-2571-2102-53,1,1,1,,2012-04-19 00:00:00,0
0095192233,P000215941,Item,54.0000,1-2-3,46,-1,Reel Legends Fishing Flats Short Sleeve Shirt,,"True fishing infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes snook, tarpon & redfish.  Shirt provides a chest pocket & a straight hemline.",473-1014-6004-46,1,1,1,,2012-07-05 00:00:00,0
0095597741,P000121246,Item,36.0000,52-53-64,43,-1,Alia Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! Shorts feature a mock fly front with 9'' inseam, and an all-around elastic waist for comfort.",136-5114-4219-43,1,1,1,,2012-05-03 00:00:00,0
0077082226,P000043358,Item,40.0000,1-2-7,72,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0020-72,1,1,1,,2007-10-11 00:00:00,0
0093502434,P000202599,Item,44.0000,52-53-64,72,-1,Gloria Vanderbilt Sophie Comfort Waist Shorts,,"Sophie shorts by Gloria Vanderbilt sit just below the waist and feature a comfort waistband, front chop pockets, back embroidered  pockets, button tab cargo pocket, and a bit of stretch for a comfortable and flattering fit.",110-2571-2163-72,1,1,1,,2011-11-10 00:00:00,0
0095870495,P000211585,Item,38.0000,52-53-64,10,-1,Caribbean Joe Beachcomber Twill Bermuda Shorts,,Enjoy the relaxed styling of these skimmer shorts by Caribbean Joe featuring a solid design and lightweight twill. Easy wear and care make these a casual wear favorite.,100-6445-1894-10,1,1,1,,2012-03-15 00:00:00,0
0096234355,P000223554,Item,49.5000,52-53-64,40,-1,Calvin Klein Performance Ripstop Cargo Shorts,,Function and comfort are offered in these shorts by Calvin Klein featuring rip resistant fabric and side cargo pockets for your essentials.,127-5002-8550-40,1,1,1,,2012-05-10 00:00:00,0
0095584466,P000223294,Item,36.0000,52-53-64,66,-1,George & Martha Rope Belted Shorts,,Comfort and style collide in these shorts by George & Martha offering a cuffed hemline & rope belt.,113-6221-4181-66,1,1,1,,2012-03-22 00:00:00,0
0093385929,P000208029,Item,44.0000,52-53-64,4,-1,Dockers® Truly Slimming Metro Bermuda Shorts,,"Truly slimming metro bermuda shorts by Dockers sit right at the waist and feature a comfort waistband, front slash pockets, faux back welt pockets, and a bit of stretch for a truly slimming & sure fit.",109-9274-5325-04,1,1,1,,2011-11-03 00:00:00,0
0094911040,P000007188,Item,34.9900,1-2-3,45,-1,Columbia Mens Short Sleeve Bonehead Shirt,,"The Bonehead Shirt is designed for anglers & features a cotton Ultra-lite poplin fabric for a lived-in comfort, hook & loop-closed fly boxed pockets, rod holder, utility loop, tool holder & is fully vented.  International Shipping Prohibited.",472-0159-7130-45,1,1,1,,2012-01-19 00:00:00,0
0094338892,P000206671,Item,44.0000,52-53-64,60,-1,Levi's® 515 Mid-Rise Twill Shorts,,Levi's 515 twill shorts sit just below the waist and feature a cuffed hem.  International Shipping Prohibited.,109-9273-3721-60,1,1,1,,2012-02-23 00:00:00,0
0094926950,P000221045,Item,39.5000,52-105-107,89,-1,Roxy Passing Time Tank Top,,"A fashion forward tank top by Roxy! This tank top features a modern print with contrasting stripes, braided T-back straps and measures 24'' in length.",234-4029-7422-89,1,1,1,,2012-05-31 00:00:00,0
0095702026,P000214807,Item,40.0000,52-53-64,40,-1,Sag Harbor Slimming Cargo Skimmer Shorts,,"Slenderizing skimmer shorts by Sag Harbor offer a mesh tummy trimming panel, comfort waistband, and side cargo pocket. Easy wear and care with a bit of stretch make these shorts a casual wear favorite.",136-8689-1214-40,1,1,1,,2012-05-17 00:00:00,0
0094668726,P000206783,Item,49.5000,52-53-64,20,-1,Vintage America Gellar Cuffed Twill Shorts,,"Comfort and style are offered in these twill shorts featuring a zip fly with double button closure, five pocket design, and roll cuff hemline.",127-3188-7033-20,1,1,1,,2012-03-01 00:00:00,0
0096069326,P000215774,Item,39.9900,1-2-3,12,-1,Columbia Mens Short Sleeve Trollers Best Shirt,,"Trollers Best short sleeve shirt by Columbia offers a left chest pocket, marlin & sailfish print throughout the pattern & a vented back to keep you cool & comfortable.  International Shipping Prohibited.",472-0159-7011-12,1,1,1,,2012-04-05 00:00:00,0
0095694780,P000213388,Item,26.0000,52-105-107,40,-1,Moa Moa Fringe Front Tank Top,,"A cute tank top by Moa Moa with round neckline, sleeveless and crochet & fringe details at the front.",229-3485-0104-40,1,1,1,,2012-05-03 00:00:00,0
0094295675,P000205756,Item,26.0000,52-105-107,85,-1,Derek Heart Crochet Tank Top,,"A stylish update to your basic tank top, this Derek Heart top features sleeveless, banded bottom and crochet details along the shoulders & neckline.",229-4658-7182-85,1,1,1,,2012-01-26 00:00:00,0
0094052201,P000205261,Item,48.0000,52-53-64,16,-1,Lee Olivia Comfort Waist Rolled Skimmer Shorts,,"Enjoy the relaxed styling of these skimmer shorts by Lee featuring a comfort waistband that sits just below the waist, roll hem design, and plenty of pockets for your essentials.",114-1503-8430-16,1,1,1,,2011-10-27 00:00:00,0
0094907545,P000220406,Item,38.0000,52-105-107,67,-1,O'Neill Mr. Wonderful Tank Top,,"O'Neill provides apparel committed to comfort & style for those who enjoy surf & skate activities! This tank top features double adjustable straps, tie detail at the back, drop waist with ruffles at the bottom, metal logo badge and a crepe print.",234-6040-6541-67,1,1,1,,2012-05-10 00:00:00,0
0096213255,P000219067,Item,44.0000,1-2-3,60,-1,Windham Pointe Oversized Leaf Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, button-through left chest pocket, straight hemline and tropical leaves print.",455-5688-6762-60,1,1,1,,2012-05-10 00:00:00,0
0095933884,P000217645,Item,40.0000,52-53-64,66,-1,Counterparts Solid Bermuda Shorts,,"Enjoy the relaxed styling of these bermuda shorts by Counterparts featuring a solid design, front slash pockets, back welt pockets, and side split hemline. Easy wear and care!",125-5086-0204-66,1,1,1,,2012-04-12 00:00:00,0
0096172768,P000220625,Item,58.0000,52-53-64,4,-1,IZOD Just Right Denim Bermuda Shorts,,"Casually comfortable, these denim bermuda shorts by IZOD offer a solid design and five pocket styling.",117-0352-5117-04,1,1,1,,2012-05-17 00:00:00,0
0095675036,P000212492,Item,44.0000,52-53-64,30,-1,Gloria Vanderbilt Janet Belted Shorts,,"Relaxed styling is offered in these shorts by Gloria Vanderbilt with faux cargo pockets and lightweight, easy care fabric. These shorts feature a comfort waistband with a bit of stretch and come with a rope style belt.",110-2571-9343-30,1,1,1,,2012-05-17 00:00:00,0
0095636705,P000221768,Item,42.0000,52-53-64,10,-1,Deja Bleu White Cuffed Denim Shorts,,"Comfort and style collide in these shorts by Deja Bleu featuring five pocket styling, embroidered back pockets, and cuffed hemline.",113-8480-2333-10,1,1,1,,2012-03-29 00:00:00,0
0095762633,P000203592,Item,44.0000,52-53-64,1,-1,Gloria Vanderbilt Halle Solid Bermuda Shorts,,"Relaxed comfort is offered in these solid bermuda shorts by Gloria Vanderbilt featuring a comfort waistband that sits just below the waist, front porkchop pockets, back welt pockets with button tabs, side cargo pockets and  a bit of stretch for a comfortable and flattering fit.",110-2571-9885-01,1,1,1,,2012-03-01 00:00:00,0
0077082350,P000043358,Item,40.0000,1-2-7,72,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0020-72,1,1,1,,2007-10-11 00:00:00,0
0095280964,P000214773,Item,38.0000,52-53-64,40,-1,Caribbean Joe Button Fly Drawstring Shorts,,Enjoy the relaxed styling of these shorts by Caribbean Joe featuring a solid design and button fly with drawstring. Easy wear and care make these a casual wear favorite.,100-6445-1868-40,1,1,1,,2012-03-01 00:00:00,0
0096213063,P000219060,Item,44.0000,1-2-3,43,-1,Windham Pointe Tropical Placement Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, button through chest pocket and a tropical print that includes palm trees, pineapples, drinks & lobsters.",455-5688-5240-43,1,1,1,,2012-05-10 00:00:00,0
0095939045,P000217094,Item,59.5000,1-2-3,41,-1,Calvin Klein Short Sleeve Woven Plaid Shirt,,"Sharpen your casual look with this woven shirt by Calvin Klein.  This shirt features a plaid design, chest pockets, cuffed sleeves with contrasting detail, contrast hem & Calvin Klein label above the hem.",467-1461-2202-41,1,1,1,,2012-05-03 00:00:00,0
0094394306,P000214471,Item,44.0000,52-53-64,97,-1,Gloria Vanderbilt Judy Belted Denim Bermuda Shorts,,Relaxed styling is offered in these bermuda shorts by Gloria Vanderbilt featuring a cuffed design and easy care fabric with a bit of stretch. These denim bermuda shorts come with an embellished belt.,110-2571-5746-97,1,1,1,,2012-03-29 00:00:00,0
0094956741,P000220685,Item,29.5000,52-105-107,34,-1,Hurley Labrinth Tank Top,,"Hurley provides apparel committed to comfort & style for those who enjoy surf & skate activities! The Labrinth tank top features a reverse geometric print, non-functional V placket, pleating at the back and H icon embroidery.",234-7939-4301-34,1,1,1,,2012-04-05 00:00:00,0
0081688410,P000145549,Item,40.0000,1-2-7,97,-1,Genuine Wrangler Loose Fit Jeans,,"These Genuine Wrangler jeans offer an updated look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, loose fit in the seat & thigh, and fit just below the natural waistline.",479-2296-0030-97,1,1,1,,2008-11-27 00:00:00,0
0095397475,P000214881,Item,49.0000,1-2-3,10,-1,Vintage Red Short Sleeve Dobby Stripe Shirt,,"Perfect for the updated yet laid-back look you seek, this button front shirt by Vintage Red features short button cuffed sleeves, two button through chest pockets, button tabs on shoulders, splits at the sides and a dobby stripe print.",457-4896-2066-10,1,1,1,,2012-04-26 00:00:00,0
0094421050,P000205792,Item,14.0000,52-105-107,1,-1,Derek Heart Tank Top,,This basic tank top is great for layering under all your spring tops. You will need more than just one!,229-4658-0252-01,1,1,1,,2011-12-01 00:00:00,0
0095606642,P000121246,Item,36.0000,52-53-64,78,-1,Alia Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! Shorts feature a mock fly front with 9'' inseam, and an all-around elastic waist for comfort.",136-5114-4219-78,1,1,1,,2012-05-31 00:00:00,0
0087133067,P000164919,Item,42.0000,1-2-7,97,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-1940-97,1,1,1,,2010-05-27 00:00:00,0
0095368956,P000213098,Item,65.0000,1-2-3,42,-1,Columbia Mens Utilizer Plaid Short Sleeve Shirt,,Utilizer short sleeve shirt by Columbia is hard-working with built-in Omni-Wick advanced evaporation technology & is antimicrobial.  Venting in this shirt facilitates airflow to help keep you cool.  International Shipping Prohibited.,472-0159-1013-42,1,1,1,,2012-04-12 00:00:00,0
0084486397,P000150704,Item,39.9900,1-2-3,46,-1,Columbia Sportswear Mens Tamiami II Shirt,,Tamiami II lightweight shirt features anti-microbial properties to keep odor-free. Moisture wicking fabric offers sun protection & mesh-lined vents for airflow for breathable comfort. Deep pockets & a rod holder for hands free convenience. International Shipping Prohibited.,472-0159-7266-46,1,1,1,,2009-08-06 00:00:00,0
0095636912,P000221757,Item,42.0000,52-53-64,97,-1,Deja Bleu Embellished Denim Shorts,,"Comfort and style collide in these shorts by Deja Bleu featuring five pocket styling, button through back flap pockets, and fashionable fading.",113-8480-2374-97,1,1,1,,2012-03-29 00:00:00,0
0094669028,P000206779,Item,69.5000,52-53-64,98,-1,Vintage America Davina Denim Bermuda Shorts,,"Comfort and style are offered in these bermuda shorts featuring a five pocket design with embroidery back flap pockets, raw edge embroidered cuff hemline, and a bit of stretch for a comfortable & flattering fit.",127-3188-8315-98,1,1,1,,2012-03-01 00:00:00,0
0096234303,P000223554,Item,49.5000,52-53-64,30,-1,Calvin Klein Performance Ripstop Cargo Shorts,,Function and comfort are offered in these shorts by Calvin Klein featuring rip resistant fabric and side cargo pockets for your essentials.,127-5002-8550-30,1,1,1,,2012-05-10 00:00:00,0
0096481474,P000221028,Item,59.0000,52-53-64,85,-1,Liverpool Maggie's Denim Bermuda Shorts,,"Maggie's denim bermuda shorts by Liverpool provide a slenderizing cut, five pocket styling, and comfort stretch denim. Available in several colors, the medium and dark denim offer fashionable whiskering and fading while the other shades provide a solid design.",222-5470-9000-85,1,1,1,,2012-05-24 00:00:00,0
0069853172,P000017046,Item,40.0000,1-2-7,1,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8908-01,1,1,1,,2006-08-17 00:00:00,0
0095191695,P000215932,Item,54.0000,1-2-3,74,-1,"Reel Legends 10,000 Islands Short Sleeve Shirt",,"True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that represents a map of 10,000 islands & includes tarpon, redfish & snook.  Shirt provides a chest pocket & a straight hemline.",473-1014-6001-74,1,1,1,,2012-05-03 00:00:00,0
0095191822,P000221292,Item,54.0000,1-2-3,40,-1,Reel Legends Offshore Florida Map Shirt,,"True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes the map of Florida, king mackerel, dolphinfish, sailfish & marlin.",473-1014-6002-40,1,1,1,,2012-05-03 00:00:00,0
0081688268,P000145549,Item,40.0000,1-2-7,96,-1,Genuine Wrangler Loose Fit Jeans,,"These Genuine Wrangler jeans offer an updated look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, loose fit in the seat & thigh, and fit just below the natural waistline.",479-2296-0030-96,1,1,1,,2009-01-01 00:00:00,0
0092023315,P000191164,Item,40.0000,1-2-7,97,-1,Genuine Wrangler Comfort Fit Jeans,,"Genuine Wrangler jeans offer a classic look & a feel that's broken in & guaranteed to stand the test of time. Jeans feature a premium denim fabrication, classic five-pocket design, eased fit in the seat & thigh, straight legs & hidden flex waistband that expands up to 1.5 inches!",479-2296-0080-97,1,1,1,,2011-09-01 00:00:00,0
0094685873,P000205682,Item,54.0000,1-2-3,40,-1,Paradise Shores Fronds & Marlin Sport Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket, straight hemline with side splits and an allover tonal fronds & marlin print.",484-1014-5905-40,1,1,1,,2012-03-29 00:00:00,0
0038359425,P000007188,Item,34.9900,1-2-3,10,-1,Columbia Mens Short Sleeve Bonehead Shirt,,"The Bonehead Shirt is designed for anglers & features a cotton Ultra-lite poplin fabric for a lived-in comfort, hook & loop-closed fly boxed pockets, rod holder, utility loop, tool holder & is fully vented.  International Shipping Prohibited.",472-0159-7130-10,1,1,1,,1997-02-27 00:00:00,0
0096784308,P000223656,Item,49.0000,52-53-64,66,-1,Jones New York Sport Bermuda Shorts,,Brighten your casual wardrobe in these bermuda shorts by Jones New York Sport featuring a four pocket design and easy care fabric with a bit of stretch for a great fit.,132-9554-4555-66,1,1,1,,2012-06-07 00:00:00,0
0095478558,P000226775,Item,49.0000,52-53-64,91,-1,Jones New York Sport Plaid Bermuda Shorts,,"Enjoy the relaxed styling of these Bermuda shorts by Jones New York Sport featuring front slash pockets, back faux pockets, flat front styling, plaid design, and a bit of stretch for a comfortable & flattering fit.",132-9554-1545-91,1,1,1,,2012-04-19 00:00:00,0
0092830229,P000205310,Item,40.0000,1-2-3,1,-1,Windham Pointe Tropical Martini Sport Shirt,,"Relax and enjoy the lightweight comfort of this button down sport shirt with its short sleeves, button-through left chest pocket, straight hemline and a print that includes tropical leaves, birds of paradise & martini glasses.",455-5688-3468-01,1,1,1,,2012-02-16 00:00:00,0
0096475753,P000218934,Item,48.0000,1-2-3,75,-1,IZOD Plaid Short Sleeve Button Down Shirt,,"Comfortable and just the right amount of casual, this IZOD button down shirt features left chest patch pocket with tonal logo embroidery, round hem with slight tail, short sleeves and a plaid design.",468-0468-2160-75,1,1,1,,2012-07-12 00:00:00,0
0094223617,P000208416,Item,16.0000,52-105-107,10,-1,Zenana Basic Tank Top,,These colorful basic tank tops are great for layering under all your spring tops. You will need more than just one!,229-0088-8000-10,1,1,1,,2011-12-01 00:00:00,0
0093389977,P000220678,Item,42.0000,52-53-64,91,-1,Dockers® Plaid Side Tab Shorts,,"Comfort and style are offered in these shorts by Dockers featuring a five pocket design, side button tabs, and plaid design. International shipping prohibited.",109-9274-5379-91,1,1,1,,2012-03-01 00:00:00,0
0096028463,P000222733,Item,54.0000,1-2-3,47,-1,Paradise Shores Watercolor Tropical Floral Shirt,,"A tropical inspired style can be found in this lightweight shirt.  This shirt by Paradise Shores is made of cotton/rayon blend, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",484-1014-5991-47,1,1,1,,2012-06-07 00:00:00,0
0094897251,P000220889,Item,29.5000,52-105-107,66,-1,Roxy Tidal Shift Tank Top,,"A must-have basic for every girl, this tank top by Roxy features a trendsetting racerback design with crochet details. Tank top measures 25'' in length.",234-4029-7394-66,1,1,1,,2012-05-03 00:00:00,0
0097082135,P000225303,Item,42.0000,52-53-64,41,-1,Larry Levine Military Button City Shorts,,"Lightweight and fashionable, these city shorts by Larry Levine sit just  below the waist and offer front pockets with a military style button through design.",125-4590-0118-41,1,1,1,,2012-06-21 00:00:00,0
0097054027,P000224447,Item,35.0000,52-53-64,60,-1,Columbia Sportswear Viva Bonita Boardshorts,,"Style and function collide in these board shorts by Columbia Sportswear featuring quick dry fabric keeping you cool & comfortable, UPF 50 sun protection and elastic waist with drawstring. International shipping prohibited.",135-0159-4007-60,1,1,1,,2012-06-28 00:00:00,0
0092911788,P000192847,Item,40.0000,1-2-7,96,-1,Lee Regular Fit Straight Leg Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8916-96,1,1,1,,2011-08-18 00:00:00,0
0095938610,P000217126,Item,49.5000,1-2-7,98,-1,Calvin Klein Bootcut Jeans,,"You'll love the relaxed fit & styling of these Calvin Klein jeans. These bootcut jeans feature 5-pocket styling, light fading & baking on the front and sit right below the waist.",467-1461-9133-98,1,1,1,,2012-04-19 00:00:00,0
0095191464,P000215927,Item,54.0000,1-2-3,46,-1,Reel Legends Inshore Palm Short Sleeve Shirt,,"True resort infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes palm trees, hibiscus, tarpon & redfish.  Shirt has a chest pocket & a straight hemline.",473-1014-5996-46,1,1,1,,2012-05-03 00:00:00,0
0094468159,P000149356,Item,17.9900,52-53-64,72,-1,Coral Bay Drawstring Twill Shorts,,"Casual basics make a solid statement! Coral Bay pull on style shorts feature a comfort fit elastic waistband with drawstring, 8'' inseam and slash pockets. Shorts that are easy to wear and offers a fun & relaxed fit!",112-6420-1383-72,1,1,1,,2012-05-24 00:00:00,0
0095666536,P000213447,Item,44.0000,52-53-64,10,-1,Gloria Vanderbilt Fran Bermuda Shorts,,"Fran Bermuda shorts by Gloria Vanderbilt feature a mid-rise comfort waistband, embroidered pockets, and a bit of stretch for a comfortable & flattering fit.",110-2571-9887-10,1,1,1,,2012-02-23 00:00:00,0
0096212978,P000219063,Item,44.0000,1-2-3,12,-1,Windham Pointe Leaf & Postcard Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, chest pocket and a tropical design that includes postcards & leaf print.",455-5688-3238-12,1,1,1,,2012-05-10 00:00:00,0
0092912135,P000017046,Item,40.0000,1-2-7,26,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8977-26,1,1,1,,2011-09-01 00:00:00,0
0096031148,P000217651,Item,40.0000,52-53-64,98,-1,Earl Jean Cuffed Denim Shorts,,Enjoy the relaxed styling offered in these denim shorts by Earl Jean featuring a cuffed hemline and a bit of stretch for a comfortable fit.,113-9005-1192-98,1,1,1,,2012-05-31 00:00:00,0
0092023108,P000191164,Item,40.0000,1-2-7,96,-1,Genuine Wrangler Comfort Fit Jeans,,"Genuine Wrangler jeans offer a classic look & a feel that's broken in & guaranteed to stand the test of time. Jeans feature a premium denim fabrication, classic five-pocket design, eased fit in the seat & thigh, straight legs & hidden flex waistband that expands up to 1.5 inches!",479-2296-0080-96,1,1,1,,2011-09-01 00:00:00,0
0096481544,P000221028,Item,59.0000,52-53-64,1,-1,Liverpool Maggie's Denim Bermuda Shorts,,"Maggie's denim bermuda shorts by Liverpool provide a slenderizing cut, five pocket styling, and comfort stretch denim. Available in several colors, the medium and dark denim offer fashionable whiskering and fading while the other shades provide a solid design.",222-5470-9000-01,1,1,1,,2012-05-24 00:00:00,0
0095325704,P000210540,Item,48.0000,1-2-3,85,-1,IZOD Plaid Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover plaid print.",468-0468-2107-85,1,1,1,,2012-03-01 00:00:00,0
0093389364,P000202909,Item,44.0000,52-53-64,10,-1,Dockers® Shadow Stitch Bermuda Shorts,,"Enjoy the relaxed styling offered in these bermuda shorts by Dockers featuring a flat front design, front slash pockets and back welt pockets with button loop closure.  International Shipping Prohibited.",109-9274-5399-10,1,1,1,,2012-01-05 00:00:00,0
0091270927,P000184683,Item,34.0000,52-53-64,34,-1,Coral Bay Golf Wrinkle Resistant Shorts,,"These microfiber shorts feature side elastic waist, lightweight construction, wrinkle resistance, two front and one back pocket, 7 inch inseam and will keep you in the game all day.",124-6420-5002-34,1,1,1,,2012-01-26 00:00:00,0
0093492492,P000205265,Item,48.0000,52-53-64,74,-1,Gloria Vanderbilt Angelina Skimmer Shorts,,"Enjoy the relaxed styling of these skimmer shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly with double button closure, embroidered front & back pockets, and side drawstring adjustable hemline.",110-7171-2095-74,1,1,1,,2012-01-26 00:00:00,0
0048108532,P000007188,Item,34.9900,1-2-3,44,-1,Columbia Mens Short Sleeve Bonehead Shirt,,"The Bonehead Shirt is designed for anglers & features a cotton Ultra-lite poplin fabric for a lived-in comfort, hook & loop-closed fly boxed pockets, rod holder, utility loop, tool holder & is fully vented.  International Shipping Prohibited.",472-0159-7130-44,1,1,1,,2001-05-31 00:00:00,0
0095131230,P000213889,Item,36.0000,52-53-64,40,-1,Alia Seersucker Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every warm weather wardrobe! These bermuda shorts by Alia feature a mock fly front, seersucker design, and an all-around elastic waist for comfort. Easy wear and care!",136-5114-3219-40,1,1,1,,2012-04-05 00:00:00,0
0095930141,P000220856,Item,44.0000,52-53-64,11,-1,Paradise Shores Twill Bermuda Shorts,,"Lightweight  easy care fabric will make these bermuda shorts by Paradise Shores a casual wear favorite. These bermuda shorts feature front chop pockets, back flap pockets, and side split hemline with bow detail.",118-1014-4333-11,1,1,1,,2012-06-07 00:00:00,0
0096659691,P000222548,Item,24.0000,52-105-107,40,-1,Eyeshadow Foil Speckled Tank Top,,"This tank top by Eyeshadow offers an updated look with a deep scoop neckline, hilo hem and a foil speckle design on the front.",229-4712-2647-40,1,1,1,,2012-06-21 00:00:00,0
0080579805,P000121246,Item,36.0000,52-53-64,41,-1,Alia Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! Shorts feature a mock fly front with 9'' inseam, and an all-around elastic waist for comfort.",136-5114-1219-41,1,1,1,,2008-12-11 00:00:00,0
0095597029,P000223423,Item,49.5000,52-53-64,10,-1,Calvin Klein Cargo Shorts,,"Relaxed styling is offered in these shorts by Calvin Klein featuring side cargo pockets, back flap pockets, and zip fly with double button closure.",127-1461-2204-10,1,1,1,,2012-05-10 00:00:00,0
0095478546,P000226775,Item,49.0000,52-53-64,91,-1,Jones New York Sport Plaid Bermuda Shorts,,"Enjoy the relaxed styling of these Bermuda shorts by Jones New York Sport featuring front slash pockets, back faux pockets, flat front styling, plaid design, and a bit of stretch for a comfortable & flattering fit.",132-9554-1545-91,1,1,1,,2012-04-19 00:00:00,0
0095765258,P000203638,Item,44.0000,52-53-64,53,-1,Gloria Vanderbilt Amanda Denim Bermuda Belt Shorts,,"Amanda Bermuda shorts by Gloria Vanderbilt sit at the waist and offer the same comfortable fit as your favorite Amanda stretch jeans. These shorts feature a tab cuffed hemline, five pocket design, and come with a D-ring belt.",110-2571-2102-53,1,1,1,,2012-04-19 00:00:00,0
0095841940,P000215398,Item,48.0000,1-2-3,10,-1,IZOD Solid Short Sleeve Button Down Woven Shirt,,"Comfortable and just the right amount of casual, this button down woven shirt by IZOD features two button through chest pockets with tonal logo embroidery, straight hem & short sleeves.",468-0468-2152-10,1,1,1,,2012-05-03 00:00:00,0
0097187929,P000039567,Item,39.9900,1-2-3,90,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-90,1,1,1,,2012-07-05 00:00:00,0
0095192136,P000215952,Item,54.0000,1-2-3,45,-1,Reel Legends Bamboo Frame Print Cape Back Shirt,,"True island infused style is featured in this lightweight short sleeve shirt. This shirt by Reel Legends offers a print that includes dolphinfish, marlin & sailfish & has a cape back for ventilation. Shirt has a chest pocket & a straight hemline.",473-1014-5998-45,1,1,1,,2012-07-05 00:00:00,0
0095701806,P000214807,Item,40.0000,52-53-64,1,-1,Sag Harbor Slimming Cargo Skimmer Shorts,,"Slenderizing skimmer shorts by Sag Harbor offer a mesh tummy trimming panel, comfort waistband, and side cargo pocket. Easy wear and care with a bit of stretch make these shorts a casual wear favorite.",136-8689-1214-01,1,1,1,,2012-05-17 00:00:00,0
0092022903,P000188074,Item,42.0000,1-2-7,97,-1,Lee Premium Bootcut Jeans,,"Lee Premium Regular Bootcut jeans are built to last! Not only are they ultra comfortable, this soft & strong fabric fits at the waist, has a regular seat & thigh, and the bootcut makes them different from your other jeans!",479-1501-0202-97,1,1,1,,2011-09-01 00:00:00,0
0096417936,P000226010,Item,44.0000,52-53-64,10,-1,Jones New York Flat Front Bermuda Shorts,,"Enjoy the relaxed styling of these Bermuda shorts by Jones New York Sport featuring front slash pockets, back welt pockets, flat front styling, and a bit of stretch for a comfortable & flattering fit.",132-9554-2702-10,1,1,1,,2012-05-17 00:00:00,0
